2026-08-04 23:14:32 - DEBUG - _process_attr: Adding <MDAnalysis.core.topologyattrs.Atomnames object at 0x7abccf4fb370> to topology - 2204356 - universe.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 24: -57.88544105807931 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 25: -62.7311541563885 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 26: -115.28385481207398 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 27: -111.62495353241104 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 28: -121.8653957769549 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 29: -124.2163430512772 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 30: -125.25699513145784 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 31: -114.60715626140778 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 32: -129.13026351270108 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 33: -61.59738114350004 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
